"transect","start_Easting","start_Northing","direction","Easting","Northing","specifiedInclProb","AdjustedInclProb"
7,333949.273936845,6285680.88548791,0,333949.273936845,6285680.90334505,6.65770215676437e-05,6.65770215676437e-05
7,333949.273936845,6285680.88548791,0,333949.273936845,6285680.9212022,6.65770215676437e-05,6.65770215676437e-05
7,333949.273936845,6285680.88548791,0,333949.273936845,6285680.93905934,6.65770215676437e-05,6.65770215676437e-05
7,333949.273936845,6285680.88548791,0,333949.273936845,6285680.95691648,6.65770215676437e-05,6.65770215676437e-05
7,333949.273936845,6285680.88548791,0,333949.273936845,6285680.97477363,6.65770215676437e-05,6.65770215676437e-05
7,333949.273936845,6285680.88548791,0,333949.273936845,6285680.99263077,6.65770215676437e-05,6.65770215676437e-05
7,333949.273936845,6285680.88548791,0,333949.273936845,6285681.01048791,6.65770215676437e-05,6.65770215676437e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.76048791,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.77834505,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.7962022,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.81405934,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.83191648,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.84977363,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.86763077,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.88548791,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.90334505,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.9212022,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.93905934,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.95691648,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.97477363,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294544.99263077,4.09321081532124e-05,4.09321081532124e-05
8,323277.273936845,6294544.88548791,0,323277.273936845,6294545.01048791,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.238720275,6300362.00542453,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.243751214,6300361.98829073,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.248782152,6300361.97115693,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.253813091,6300361.95402312,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.258844029,6300361.93688932,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.263874968,6300361.91975552,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.268905906,6300361.90262172,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.273936845,6300361.88548791,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.278967784,6300361.86835411,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.283998722,6300361.85122031,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.289029661,6300361.8340865,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.294060599,6300361.8169527,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.299091538,6300361.7998189,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.304122476,6300361.78268509,4.09321081532124e-05,4.09321081532124e-05
9,330469.273936845,6300361.88548791,163.636363636364,330469.309153415,6300361.76555129,4.09321081532124e-05,4.09321081532124e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.76048791,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.77834505,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.7962022,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.81405934,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.83191648,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.84977363,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.86763077,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.88548791,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.90334505,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.9212022,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.93905934,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.95691648,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.97477363,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295929.99263077,6.65770215676437e-05,6.65770215676437e-05
10,346245.273936845,6295929.88548791,0,346245.273936845,6295930.01048791,6.65770215676437e-05,6.65770215676437e-05
11,349957.273936845,6284295.88548791,130.909090909091,349957.179468148,6284295.9673455,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.192963676,6284295.95565156,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.206459204,6284295.94395762,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.219954733,6284295.93226368,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.233450261,6284295.92056974,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.246945789,6284295.9088758,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.260441317,6284295.89718185,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.273936845,6284295.88548791,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.287432373,6284295.87379397,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.300927901,6284295.86210003,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.314423429,6284295.85040609,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.327918957,6284295.83871215,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.341414486,6284295.8270182,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.354910014,6284295.81532426,0.000132508186822586,0.000132508186822586
11,349957.273936845,6284295.88548791,130.909090909091,349957.368405542,6284295.80363032,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.76048791,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.77834505,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.7962022,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.81405934,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.83191648,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.84977363,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.86763077,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.88548791,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.90334505,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.9212022,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.93905934,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.95691648,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.97477363,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281802.99263077,0.000132508186822586,0.000132508186822586
12,333717.273936845,6281802.88548791,0,333717.273936845,6281803.01048791,0.000132508186822586,0.000132508186822586
13,340909.273936845,6287619.88548791,229.090909090909,340909.368405542,6287619.9673455,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.354910014,6287619.95565156,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.341414486,6287619.94395762,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.327918957,6287619.93226368,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.314423429,6287619.92056974,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.300927901,6287619.9088758,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.287432373,6287619.89718185,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.273936845,6287619.88548791,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.260441317,6287619.87379397,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.246945789,6287619.86210003,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.233450261,6287619.85040609,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.219954733,6287619.83871215,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.206459204,6287619.8270182,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.192963676,6287619.81532426,6.65770215676437e-05,6.65770215676437e-05
13,340909.273936845,6287619.88548791,229.090909090909,340909.179468148,6287619.80363032,6.65770215676437e-05,6.65770215676437e-05
14,351813.273936845,6292051.88548791,98.1818181818182,351813.150209165,6292051.90327727,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.167884548,6292051.90073593,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.185559931,6292051.89819459,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.203235313,6292051.89565326,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.220910696,6292051.89311192,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.238586079,6292051.89057058,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.256261462,6292051.88802925,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.273936845,6292051.88548791,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.291612228,6292051.88294658,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.309287611,6292051.88040524,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.326962994,6292051.8778639,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.344638377,6292051.87532257,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.362313759,6292051.87278123,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.379989142,6292051.87023989,0.000132508186822586,0.000132508186822586
14,351813.273936845,6292051.88548791,98.1818181818182,351813.397664525,6292051.86769856,0.000132508186822586,0.000132508186822586
15,337197.273936845,6305347.88548791,163.636363636364,337197.238720275,6305348.00542453,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.243751214,6305347.98829073,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.248782152,6305347.97115693,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.253813091,6305347.95402312,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.258844029,6305347.93688932,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.263874968,6305347.91975552,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.268905906,6305347.90262172,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.273936845,6305347.88548791,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.278967784,6305347.86835411,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.283998722,6305347.85122031,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.289029661,6305347.8340865,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.294060599,6305347.8169527,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.299091538,6305347.7998189,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.304122476,6305347.78268509,4.09321081532124e-05,4.09321081532124e-05
15,337197.273936845,6305347.88548791,163.636363636364,337197.309153415,6305347.76555129,4.09321081532124e-05,4.09321081532124e-05
16,361789.273936845,6306732.88548791,32.7272727272727,361789.206356743,6306732.78033122,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.216011043,6306732.79535361,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.225665343,6306732.81037599,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.235319644,6306732.82539837,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.244973944,6306732.84042076,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.254628244,6306732.85544314,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.264282545,6306732.87046553,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.273936845,6306732.88548791,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.283591145,6306732.9005103,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.293245446,6306732.91553268,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.302899746,6306732.93055507,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.312554046,6306732.94557745,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.322208347,6306732.96059984,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.331862647,6306732.97562222,0.000132508186822586,0.000132508186822586
16,361789.273936845,6306732.88548791,32.7272727272727,361789.341516947,6306732.9906446,0.000132508186822586,0.000132508186822586
17,354365.273936845,6297868.88548791,98.1818181818182,354365.150209165,6297868.90327727,6.65770215676437e-05,6.65770215676437e-05
