"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster"
"1",1,349029.273936845,6288450.88548791,32.7272727272727,349029.003616436,6288450.46486115,0.0198833501148084,0.0198833501148084,"NPZ.1"
"2",1,349029.273936845,6288450.88548791,32.7272727272727,349029.026143137,6288450.49991338,0.0198833501148084,0.0198833501148084,"NPZ.1"
"3",1,349029.273936845,6288450.88548791,32.7272727272727,349029.048669838,6288450.53496561,0.0198833501148084,0.0198833501148084,"NPZ.1"
"4",1,349029.273936845,6288450.88548791,32.7272727272727,349029.071196538,6288450.57001784,0.0198833501148084,0.0198833501148084,"NPZ.1"
"5",1,349029.273936845,6288450.88548791,32.7272727272727,349029.093723239,6288450.60507007,0.0198833501148084,0.0198833501148084,"NPZ.1"
"6",1,349029.273936845,6288450.88548791,32.7272727272727,349029.11624994,6288450.6401223,0.0198833501148084,0.0198833501148084,"NPZ.1"
"7",1,349029.273936845,6288450.88548791,32.7272727272727,349029.138776641,6288450.67517453,0.0198833501148084,0.0198833501148084,"NPZ.1"
"8",1,349029.273936845,6288450.88548791,32.7272727272727,349029.161303341,6288450.71022676,0.0198833501148084,0.0198833501148084,"NPZ.1"
"9",1,349029.273936845,6288450.88548791,32.7272727272727,349029.183830042,6288450.74527899,0.0198833501148084,0.0198833501148084,"NPZ.1"
"10",1,349029.273936845,6288450.88548791,32.7272727272727,349029.206356743,6288450.78033122,0.0198833501148084,0.0198833501148084,"NPZ.1"
"11",1,349029.273936845,6288450.88548791,32.7272727272727,349029.228883444,6288450.81538345,0.0198833501148084,0.0198833501148084,"NPZ.1"
"12",1,349029.273936845,6288450.88548791,32.7272727272727,349029.251410144,6288450.85043568,0.0198833501148084,0.0198833501148084,"NPZ.1"
"13",1,349029.273936845,6288450.88548791,32.7272727272727,349029.273936845,6288450.88548791,0.0198833501148084,0.0198833501148084,"NPZ.1"
"14",1,349029.273936845,6288450.88548791,32.7272727272727,349029.296463546,6288450.92054014,0.0198833501148084,0.0198833501148084,"NPZ.1"
