"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster"
"1",1,351320.00012302,6286135.00001984,196.363636363636,351355.216692625,6286254.93664155,0.000200843204156771,0.000200843204156771,"NPZ1"
"2",1,351320.00012302,6286135.00001984,196.363636363636,351352.281978491,6286244.94192307,0.000200843204156771,0.000200843204156771,"NPZ1"
"3",1,351320.00012302,6286135.00001984,196.363636363636,351349.347264358,6286234.9472046,0.000200843204156771,0.000200843204156771,"NPZ1"
"4",1,351320.00012302,6286135.00001984,196.363636363636,351346.412550224,6286224.95248612,0.000200843204156771,0.000200843204156771,"NPZ1"
"5",1,351320.00012302,6286135.00001984,196.363636363636,351343.47783609,6286214.95776764,0.000200843204156771,0.000200843204156771,"NPZ1"
"6",1,351320.00012302,6286135.00001984,196.363636363636,351340.543121956,6286204.96304917,0.000200843204156771,0.000200843204156771,"NPZ1"
"7",1,351320.00012302,6286135.00001984,196.363636363636,351337.608407823,6286194.96833069,0.000200843204156771,0.000200843204156771,"NPZ1"
"8",1,351320.00012302,6286135.00001984,196.363636363636,351334.673693689,6286184.97361222,0.000200843204156771,0.000200843204156771,"NPZ1"
"9",1,351320.00012302,6286135.00001984,196.363636363636,351331.738979555,6286174.97889374,0.000200843204156771,0.000200843204156771,"NPZ1"
"10",1,351320.00012302,6286135.00001984,196.363636363636,351328.804265421,6286164.98417527,0.000200843204156771,0.000200843204156771,"NPZ1"
"11",1,351320.00012302,6286135.00001984,196.363636363636,351325.869551288,6286154.98945679,0.000200843204156771,0.000200843204156771,"NPZ1"
"12",1,351320.00012302,6286135.00001984,196.363636363636,351322.934837154,6286144.99473832,0.000200843204156771,0.000200843204156771,"NPZ1"
"13",1,351320.00012302,6286135.00001984,196.363636363636,351320.00012302,6286135.00001984,0.000200843204156771,0.000200843204156771,"NPZ1"
"14",1,351320.00012302,6286135.00001984,196.363636363636,351317.065408886,6286125.00530137,0.000200843204156771,0.000200843204156771,"NPZ1"
"15",1,351320.00012302,6286135.00001984,196.363636363636,351314.130694753,6286115.01058289,0.000200843204156771,0.000200843204156771,"NPZ1"
"16",1,351320.00012302,6286135.00001984,196.363636363636,351311.195980619,6286105.01586442,0.000200843204156771,0.000200843204156771,"NPZ1"
"17",1,351320.00012302,6286135.00001984,196.363636363636,351308.261266485,6286095.02114594,0.000200843204156771,0.000200843204156771,"NPZ1"
"18",1,351320.00012302,6286135.00001984,196.363636363636,351305.326552351,6286085.02642747,0.000200843204156771,0.000200843204156771,"NPZ1"
"19",1,351320.00012302,6286135.00001984,196.363636363636,351302.391838217,6286075.03170899,0.000200843204156771,0.000200843204156771,"NPZ1"
"20",1,351320.00012302,6286135.00001984,196.363636363636,351299.457124084,6286065.03699052,0.000200843204156771,0.000200843204156771,"NPZ1"
"21",1,351320.00012302,6286135.00001984,196.363636363636,351296.52240995,6286055.04227204,0.000200843204156771,0.000200843204156771,"NPZ1"
"22",1,351320.00012302,6286135.00001984,196.363636363636,351293.587695816,6286045.04755357,0.000200843204156771,0.000200843204156771,"NPZ1"
"23",1,351320.00012302,6286135.00001984,196.363636363636,351290.652981682,6286035.05283509,0.000200843204156771,0.000200843204156771,"NPZ1"
"24",1,351320.00012302,6286135.00001984,196.363636363636,351287.718267549,6286025.05811662,0.000200843204156771,0.000200843204156771,"NPZ1"
"25",1,351320.00012302,6286135.00001984,196.363636363636,351284.783553415,6286015.06339814,0.000200843204156771,0.000200843204156771,"NPZ1"
"26",2,350670.00012302,6284835.00001984,98.1818181818182,350546.272442785,6284852.78937463,0.000200843204156771,0.000200843204156771,"NPZ2"
"27",2,350670.00012302,6284835.00001984,98.1818181818182,350556.583082805,6284851.3069284,0.000200843204156771,0.000200843204156771,"NPZ2"
"28",2,350670.00012302,6284835.00001984,98.1818181818182,350566.893722824,6284849.82448216,0.000200843204156771,0.000200843204156771,"NPZ2"
"29",2,350670.00012302,6284835.00001984,98.1818181818182,350577.204362844,6284848.34203593,0.000200843204156771,0.000200843204156771,"NPZ2"
"30",2,350670.00012302,6284835.00001984,98.1818181818182,350587.515002863,6284846.8595897,0.000200843204156771,0.000200843204156771,"NPZ2"
"31",2,350670.00012302,6284835.00001984,98.1818181818182,350597.825642883,6284845.37714347,0.000200843204156771,0.000200843204156771,"NPZ2"
"32",2,350670.00012302,6284835.00001984,98.1818181818182,350608.136282902,6284843.89469724,0.000200843204156771,0.000200843204156771,"NPZ2"
"33",2,350670.00012302,6284835.00001984,98.1818181818182,350618.446922922,6284842.412251,0.000200843204156771,0.000200843204156771,"NPZ2"
"34",2,350670.00012302,6284835.00001984,98.1818181818182,350628.757562942,6284840.92980477,0.000200843204156771,0.000200843204156771,"NPZ2"
"35",2,350670.00012302,6284835.00001984,98.1818181818182,350639.068202961,6284839.44735854,0.000200843204156771,0.000200843204156771,"NPZ2"
"36",2,350670.00012302,6284835.00001984,98.1818181818182,350649.378842981,6284837.96491231,0.000200843204156771,0.000200843204156771,"NPZ2"
"37",2,350670.00012302,6284835.00001984,98.1818181818182,350659.689483,6284836.48246608,0.000200843204156771,0.000200843204156771,"NPZ2"
"38",2,350670.00012302,6284835.00001984,98.1818181818182,350670.00012302,6284835.00001984,0.000200843204156771,0.000200843204156771,"NPZ2"
"39",2,350670.00012302,6284835.00001984,98.1818181818182,350680.31076304,6284833.51757361,0.000200843204156771,0.000200843204156771,"NPZ2"
"40",2,350670.00012302,6284835.00001984,98.1818181818182,350690.621403059,6284832.03512738,0.000200843204156771,0.000200843204156771,"NPZ2"
