"transect","start_Easting","start_Northing","direction","Easting","Northing","specifiedInclProb","AdjustedInclProb"
3,348565.273936845,6298699.88548791,261.818181818182,348799.705330975,6298733.59163382,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348747.609465613,6298726.10137917,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348695.51360025,6298718.61112453,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348643.417734888,6298711.12086988,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348591.321869526,6298703.63061524,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348539.226004164,6298696.14036059,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348487.130138802,6298688.65010594,0.000132508186822586,0.000132508186822586
3,348565.273936845,6298699.88548791,261.818181818182,348435.03427344,6298681.1598513,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348382.938408077,6298673.66959665,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348330.842542715,6298666.17934201,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348278.746677353,6298658.68908736,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348226.650811991,6298651.19883271,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348174.554946629,6298643.70857807,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348122.459081267,6298636.21832342,6.65770215676437e-05,6.65770215676437e-05
3,348565.273936845,6298699.88548791,261.818181818182,348070.363215905,6298628.72806878,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,345116.184657785,6296832.04290705,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,345064.088792423,6296824.5526524,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,345011.992927061,6296817.06239776,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344959.897061699,6296809.57214311,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344907.801196337,6296802.08188847,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344855.705330975,6296794.59163382,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344803.609465613,6296787.10137917,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344751.51360025,6296779.61112453,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344699.417734888,6296772.12086988,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344647.321869526,6296764.63061524,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344595.226004164,6296757.14036059,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344543.130138802,6296749.65010594,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344491.03427344,6296742.1598513,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344438.938408077,6296734.66959665,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344386.842542715,6296727.17934201,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344334.746677353,6296719.68908736,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344282.650811991,6296712.19883271,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344230.554946629,6296704.70857807,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344178.459081267,6296697.21832342,6.65770215676437e-05,6.65770215676437e-05
4,344621.273936845,6296760.88548791,261.818181818182,344126.363215905,6296689.72806878,6.65770215676437e-05,6.65770215676437e-05
5,346245.273936845,6285403.88548791,98.1818181818182,345750.363215905,6285475.04290705,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,345802.459081267,6285467.5526524,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,345854.554946629,6285460.06239776,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,345906.650811991,6285452.57214311,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,345958.746677353,6285445.08188847,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346010.842542715,6285437.59163382,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346062.938408077,6285430.10137917,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346115.03427344,6285422.61112453,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346167.130138802,6285415.12086988,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346219.226004164,6285407.63061524,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346271.321869526,6285400.14036059,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346323.417734888,6285392.65010594,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346375.51360025,6285385.1598513,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346427.609465613,6285377.66959665,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346479.705330975,6285370.17934201,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346531.801196337,6285362.68908736,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346583.897061699,6285355.19883271,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346635.992927061,6285347.70857807,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346688.088792423,6285340.21832342,4.09321081532124e-05,4.09321081532124e-05
5,346245.273936845,6285403.88548791,98.1818181818182,346740.184657785,6285332.72806878,4.09321081532124e-05,4.09321081532124e-05
6,350653.273936845,6288173.88548791,261.818181818182,351148.184657785,6288245.04290705,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,351096.088792423,6288237.5526524,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,351043.992927061,6288230.06239776,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350991.897061699,6288222.57214311,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350939.801196337,6288215.08188847,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350887.705330975,6288207.59163382,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350835.609465613,6288200.10137917,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350783.51360025,6288192.61112453,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350731.417734888,6288185.12086988,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350679.321869526,6288177.63061524,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350627.226004164,6288170.14036059,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350575.130138802,6288162.65010594,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350523.03427344,6288155.1598513,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350470.938408077,6288147.66959665,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350418.842542715,6288140.17934201,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350366.746677353,6288132.68908736,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350314.650811991,6288125.19883271,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350262.554946629,6288117.70857807,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350210.459081267,6288110.21832342,6.65770215676437e-05,6.65770215676437e-05
6,350653.273936845,6288173.88548791,261.818181818182,350158.363215905,6288102.72806878,6.65770215676437e-05,6.65770215676437e-05
7,336269.273936845,6301469.88548791,261.818181818182,336764.184657785,6301541.04290705,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336712.088792423,6301533.5526524,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336659.992927061,6301526.06239776,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336607.897061699,6301518.57214311,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336555.801196337,6301511.08188847,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336503.705330975,6301503.59163382,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336451.609465613,6301496.10137917,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336399.51360025,6301488.61112453,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336347.417734888,6301481.12086988,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336295.321869526,6301473.63061524,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336243.226004164,6301466.14036059,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336191.130138802,6301458.65010594,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336139.03427344,6301451.1598513,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336086.938408077,6301443.66959665,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,336034.842542715,6301436.17934201,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,335982.746677353,6301428.68908736,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,335930.650811991,6301421.19883271,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,335878.554946629,6301413.70857807,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,335826.459081267,6301406.21832342,0.000132508186822586,0.000132508186822586
7,336269.273936845,6301469.88548791,261.818181818182,335774.363215905,6301398.72806878,0.000132508186822586,0.000132508186822586
8,333949.273936845,6285680.88548791,261.818181818182,334444.184657785,6285752.04290705,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334392.088792423,6285744.5526524,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334339.992927061,6285737.06239776,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334287.897061699,6285729.57214311,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334235.801196337,6285722.08188847,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334183.705330975,6285714.59163382,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334131.609465613,6285707.10137917,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334079.51360025,6285699.61112453,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,334027.417734888,6285692.12086988,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333975.321869526,6285684.63061524,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333923.226004164,6285677.14036059,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333871.130138802,6285669.65010594,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333819.03427344,6285662.1598513,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333766.938408077,6285654.66959665,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333714.842542715,6285647.17934201,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333662.746677353,6285639.68908736,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333610.650811991,6285632.19883271,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333558.554946629,6285624.70857807,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333506.459081267,6285617.21832342,6.65770215676437e-05,6.65770215676437e-05
8,333949.273936845,6285680.88548791,261.818181818182,333454.363215905,6285609.72806878,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354334.363215905,6296001.04290705,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354386.459081267,6295993.5526524,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354438.554946629,6295986.06239776,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354490.650811991,6295978.57214311,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354542.746677353,6295971.08188847,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354594.842542715,6295963.59163382,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354646.938408077,6295956.10137917,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354699.03427344,6295948.61112453,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354751.130138802,6295941.12086988,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354803.226004164,6295933.63061524,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354855.321869526,6295926.14036059,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354907.417734888,6295918.65010594,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,354959.51360025,6295911.1598513,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355011.609465613,6295903.66959665,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355063.705330975,6295896.17934201,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355115.801196337,6295888.68908736,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355167.897061699,6295881.19883271,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355219.992927061,6295873.70857807,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355272.088792423,6295866.21832342,6.65770215676437e-05,6.65770215676437e-05
9,354829.273936845,6295929.88548791,98.1818181818182,355324.184657785,6295858.72806878,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322844.184657785,6292677.04290705,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322792.088792423,6292669.5526524,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322739.992927061,6292662.06239776,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322687.897061699,6292654.57214311,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322635.801196337,6292647.08188847,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322583.705330975,6292639.59163382,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322531.609465613,6292632.10137917,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322479.51360025,6292624.61112453,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322427.417734888,6292617.12086988,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322375.321869526,6292609.63061524,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322323.226004164,6292602.14036059,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322271.130138802,6292594.65010594,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322219.03427344,6292587.1598513,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322166.938408077,6292579.66959665,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322114.842542715,6292572.17934201,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322062.746677353,6292564.68908736,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,322010.650811991,6292557.19883271,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,321958.554946629,6292549.70857807,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,321906.459081267,6292542.21832342,6.65770215676437e-05,6.65770215676437e-05
10,322349.273936845,6292605.88548791,261.818181818182,321854.363215905,6292534.72806878,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342038.363215905,6292400.04290705,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342090.459081267,6292392.5526524,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342142.554946629,6292385.06239776,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342194.650811991,6292377.57214311,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342246.746677353,6292370.08188847,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342298.842542715,6292362.59163382,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342350.938408077,6292355.10137917,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342403.03427344,6292347.61112453,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342455.130138802,6292340.12086988,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342507.226004164,6292332.63061524,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342559.321869526,6292325.14036059,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342611.417734888,6292317.65010594,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342663.51360025,6292310.1598513,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342715.609465613,6292302.66959665,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342767.705330975,6292295.17934201,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342819.801196337,6292287.68908736,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342871.897061699,6292280.19883271,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342923.992927061,6292272.70857807,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,342976.088792423,6292265.21832342,6.65770215676437e-05,6.65770215676437e-05
11,342533.273936845,6292328.88548791,98.1818181818182,343028.184657785,6292257.72806878,6.65770215676437e-05,6.65770215676437e-05
12,350885.273936845,6292605.88548791,294.545454545455,351340.089934522,6292398.17798141,0.000132508186822586,0.000132508186822586
12,350885.273936845,6292605.88548791,294.545454545455,351292.214566346,6292420.04192946,0.000132508186822586,0.000132508186822586
12,350885.273936845,6292605.88548791,294.545454545455,351244.339198169,6292441.90587752,0.000132508186822586,0.000132508186822586
12,350885.273936845,6292605.88548791,294.545454545455,351196.463829993,6292463.76982557,0.000132508186822586,0.000132508186822586
12,350885.273936845,6292605.88548791,294.545454545455,351148.588461816,6292485.63377362,6.65770215676437e-05,6.65770215676437e-05
12,350885.273936845,6292605.88548791,294.545454545455,351100.71309364,6292507.49772167,6.65770215676437e-05,6.65770215676437e-05
12,350885.273936845,6292605.88548791,294.545454545455,351052.837725463,6292529.36166973,6.65770215676437e-05,6.65770215676437e-05
12,350885.273936845,6292605.88548791,294.545454545455,351004.962357286,6292551.22561778,6.65770215676437e-05,6.65770215676437e-05
12,350885.273936845,6292605.88548791,294.545454545455,350957.08698911,6292573.08956583,6.65770215676437e-05,6.65770215676437e-05
