"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster"
"86",1,350653.273936845,6287619.88548791,32.7272727272727,350642.010586481,6287602.35937264,0.00568998699573595,0.00568998699573595,"NPZ.2"
"87",1,350653.273936845,6287619.88548791,32.7272727272727,350647.642261663,6287611.12243028,0.00568998699573595,0.00568998699573595,"NPZ.2"
"88",1,350653.273936845,6287619.88548791,32.7272727272727,350653.273936845,6287619.88548791,0.00568998699573595,0.00568998699573595,"NPZ.2"
"89",1,350653.273936845,6287619.88548791,32.7272727272727,350658.905612027,6287628.64854555,0.00568998699573595,0.00568998699573595,"NPZ.2"
"90",1,350653.273936845,6287619.88548791,32.7272727272727,350664.537287209,6287637.41160318,0.00568998699573595,0.00568998699573595,"NPZ.2"
"91",1,350653.273936845,6287619.88548791,32.7272727272727,350670.168962391,6287646.17466081,0.00568998699573595,0.00568998699573595,"NPZ.2"
"92",1,350653.273936845,6287619.88548791,32.7272727272727,350675.800637572,6287654.93771845,0.00568998699573595,0.00568998699573595,"NPZ.2"
"93",1,350653.273936845,6287619.88548791,32.7272727272727,350681.432312754,6287663.70077608,0.00568998699573595,0.00568998699573595,"NPZ.2"
"94",1,350653.273936845,6287619.88548791,32.7272727272727,350687.063987936,6287672.46383371,0.00568998699573595,0.00568998699573595,"NPZ.2"
"95",1,350653.273936845,6287619.88548791,32.7272727272727,350692.695663118,6287681.22689135,0.00568998699573595,0.00568998699573595,"NPZ.2"
"96",1,350653.273936845,6287619.88548791,32.7272727272727,350698.3273383,6287689.98994898,0.00568998699573595,0.00568998699573595,"NPZ.2"
"97",1,350653.273936845,6287619.88548791,32.7272727272727,350703.959013481,6287698.75300661,0.00568998699573595,0.00568998699573595,"NPZ.2"
"98",1,350653.273936845,6287619.88548791,32.7272727272727,350709.590688663,6287707.51606425,0.00568998699573595,0.00568998699573595,"NPZ.2"
"99",1,350653.273936845,6287619.88548791,32.7272727272727,350715.222363845,6287716.27912188,0.00568998699573595,0.00568998699573595,"NPZ.2"
"100",1,350653.273936845,6287619.88548791,32.7272727272727,350720.854039027,6287725.04217952,0.00568998699573595,0.00568998699573595,"NPZ.2"
"101",2,349261.273936845,6286511.88548791,327.272727272727,349328.854039027,6286406.72879631,0.00568998699573595,0.00568998699573595,"NPZ.2"
"102",2,349261.273936845,6286511.88548791,327.272727272727,349323.222363845,6286415.49185394,0.00568998699573595,0.00568998699573595,"NPZ.2"
"103",2,349261.273936845,6286511.88548791,327.272727272727,349317.590688663,6286424.25491158,0.00568998699573595,0.00568998699573595,"NPZ.2"
"104",2,349261.273936845,6286511.88548791,327.272727272727,349311.959013481,6286433.01796921,0.00568998699573595,0.00568998699573595,"NPZ.2"
"105",2,349261.273936845,6286511.88548791,327.272727272727,349306.3273383,6286441.78102684,0.00568998699573595,0.00568998699573595,"NPZ.2"
"106",2,349261.273936845,6286511.88548791,327.272727272727,349300.695663118,6286450.54408448,0.00568998699573595,0.00568998699573595,"NPZ.2"
"107",2,349261.273936845,6286511.88548791,327.272727272727,349295.063987936,6286459.30714211,0.00568998699573595,0.00568998699573595,"NPZ.2"
"108",2,349261.273936845,6286511.88548791,327.272727272727,349289.432312754,6286468.07019974,0.00568998699573595,0.00568998699573595,"NPZ.2"
"109",2,349261.273936845,6286511.88548791,327.272727272727,349283.800637572,6286476.83325738,0.00568998699573595,0.00568998699573595,"NPZ.2"
"110",2,349261.273936845,6286511.88548791,327.272727272727,349278.168962391,6286485.59631501,0.00568998699573595,0.00568998699573595,"NPZ.2"
"111",2,349261.273936845,6286511.88548791,327.272727272727,349272.537287209,6286494.35937264,0.00568998699573595,0.00568998699573595,"NPZ.2"
"112",2,349261.273936845,6286511.88548791,327.272727272727,349266.905612027,6286503.12243028,0.00568998699573595,0.00568998699573595,"NPZ.2"
"113",2,349261.273936845,6286511.88548791,327.272727272727,349261.273936845,6286511.88548791,0.00568998699573595,0.00568998699573595,"NPZ.2"
"114",2,349261.273936845,6286511.88548791,327.272727272727,349255.642261663,6286520.64854555,0.00568998699573595,0.00568998699573595,"NPZ.2"
"115",2,349261.273936845,6286511.88548791,327.272727272727,349250.010586481,6286529.41160318,0.00568998699573595,0.00568998699573595,"NPZ.2"
"116",2,349261.273936845,6286511.88548791,327.272727272727,349244.3789113,6286538.17466081,0.00568998699573595,0.00568998699573595,"NPZ.2"
"117",2,349261.273936845,6286511.88548791,327.272727272727,349238.747236118,6286546.93771845,0.00568998699573595,0.00568998699573595,"NPZ.2"
"118",2,349261.273936845,6286511.88548791,327.272727272727,349233.115560936,6286555.70077608,0.00568998699573595,0.00568998699573595,"NPZ.2"
"119",2,349261.273936845,6286511.88548791,327.272727272727,349227.483885754,6286564.46383371,0.00568998699573595,0.00568998699573595,"NPZ.2"
"120",2,349261.273936845,6286511.88548791,327.272727272727,349221.852210572,6286573.22689135,0.00568998699573595,0.00568998699573595,"NPZ.2"
"121",2,349261.273936845,6286511.88548791,327.272727272727,349216.22053539,6286581.98994898,0.00568998699573595,0.00568998699573595,"NPZ.2"
"122",2,349261.273936845,6286511.88548791,327.272727272727,349210.588860209,6286590.75300661,0.00568998699573595,0.00568998699573595,"NPZ.2"
"123",2,349261.273936845,6286511.88548791,327.272727272727,349204.957185027,6286599.51606425,0.00568998699573595,0.00568998699573595,"NPZ.2"
"124",2,349261.273936845,6286511.88548791,327.272727272727,349199.325509845,6286608.27912188,0.00568998699573595,0.00568998699573595,"NPZ.2"
"125",2,349261.273936845,6286511.88548791,327.272727272727,349193.693834663,6286617.04217952,0.00568998699573595,0.00568998699573595,"NPZ.2"
"126",3,349261.273936845,6286788.88548791,196.363636363636,349296.49050645,6286908.82210961,0.00568998699573595,0.00568998699573595,"NPZ.2"
"127",3,349261.273936845,6286788.88548791,196.363636363636,349293.555792316,6286898.82739114,0.00568998699573595,0.00568998699573595,"NPZ.2"
"128",3,349261.273936845,6286788.88548791,196.363636363636,349290.621078183,6286888.83267266,0.00568998699573595,0.00568998699573595,"NPZ.2"
"129",3,349261.273936845,6286788.88548791,196.363636363636,349287.686364049,6286878.83795419,0.00568998699573595,0.00568998699573595,"NPZ.2"
"130",3,349261.273936845,6286788.88548791,196.363636363636,349284.751649915,6286868.84323571,0.00568998699573595,0.00568998699573595,"NPZ.2"
"131",3,349261.273936845,6286788.88548791,196.363636363636,349281.816935781,6286858.84851724,0.00568998699573595,0.00568998699573595,"NPZ.2"
"132",3,349261.273936845,6286788.88548791,196.363636363636,349278.882221648,6286848.85379876,0.00568998699573595,0.00568998699573595,"NPZ.2"
"133",3,349261.273936845,6286788.88548791,196.363636363636,349275.947507514,6286838.85908029,0.00568998699573595,0.00568998699573595,"NPZ.2"
"134",3,349261.273936845,6286788.88548791,196.363636363636,349273.01279338,6286828.86436181,0.00568998699573595,0.00568998699573595,"NPZ.2"
"135",3,349261.273936845,6286788.88548791,196.363636363636,349270.078079246,6286818.86964334,0.00568998699573595,0.00568998699573595,"NPZ.2"
"136",3,349261.273936845,6286788.88548791,196.363636363636,349267.143365113,6286808.87492486,0.00568998699573595,0.00568998699573595,"NPZ.2"
"137",3,349261.273936845,6286788.88548791,196.363636363636,349264.208650979,6286798.88020639,0.00568998699573595,0.00568998699573595,"NPZ.2"
"138",3,349261.273936845,6286788.88548791,196.363636363636,349261.273936845,6286788.88548791,0.00568998699573595,0.00568998699573595,"NPZ.2"
"139",3,349261.273936845,6286788.88548791,196.363636363636,349258.339222711,6286778.89076944,0.00568998699573595,0.00568998699573595,"NPZ.2"
"140",3,349261.273936845,6286788.88548791,196.363636363636,349255.404508577,6286768.89605096,0.00568998699573595,0.00568998699573595,"NPZ.2"
"141",3,349261.273936845,6286788.88548791,196.363636363636,349252.469794444,6286758.90133249,0.00568998699573595,0.00568998699573595,"NPZ.2"
"142",3,349261.273936845,6286788.88548791,196.363636363636,349249.53508031,6286748.90661401,0.00568998699573595,0.00568998699573595,"NPZ.2"
"143",3,349261.273936845,6286788.88548791,196.363636363636,349246.600366176,6286738.91189554,0.00568998699573595,0.00568998699573595,"NPZ.2"
"144",3,349261.273936845,6286788.88548791,196.363636363636,349243.665652042,6286728.91717706,0.00568998699573595,0.00568998699573595,"NPZ.2"
