"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster","x.1","y.1","longitude","latitude"
"28",2,334405.191138533,6286496.78059977,327.272727272727,334461.507890351,6286409.15002344,0.00887210575967737,0.00887210575967737,"HPZ2",115.216924404048,-33.5491372309909,"115.13.9E","33.32.569S"
"29",2,334405.191138533,6286496.78059977,327.272727272727,334455.876215169,6286417.91308107,0.00887210575967737,0.00887210575967737,"HPZ2",115.21686539214,-33.5490573567907,"115.13.7E","33.32.566S"
"30",2,334405.191138533,6286496.78059977,327.272727272727,334450.244539988,6286426.6761387,0.00887210575967737,0.00887210575967737,"HPZ2",115.216806380339,-33.5489774825649,"115.13.5E","33.32.563S"
"31",2,334405.191138533,6286496.78059977,327.272727272727,334444.612864806,6286435.43919634,0.00887210575967737,0.00887210575967737,"HPZ2",115.216747368644,-33.5488976083135,"115.13.3E","33.32.560S"
"32",2,334405.191138533,6286496.78059977,327.272727272727,334438.981189624,6286444.20225397,0.00887210575967737,0.00887210575967737,"HPZ2",115.216688357056,-33.5488177340366,"115.13.1E","33.32.557S"
"33",2,334405.191138533,6286496.78059977,327.272727272727,334433.349514442,6286452.9653116,0.00887210575967737,0.00887210575967737,"HPZ2",115.216629345574,-33.5487378597342,"115.12.599E","33.32.555S"
"34",2,334405.191138533,6286496.78059977,327.272727272727,334427.71783926,6286461.72836924,0.00887210575967737,0.00887210575967737,"HPZ2",115.216570334199,-33.5486579854061,"115.12.597E","33.32.552S"
"35",2,334405.191138533,6286496.78059977,327.272727272727,334422.086164079,6286470.49142687,0.00887210575967737,0.00887210575967737,"HPZ2",115.21651132293,-33.5485781110526,"115.12.594E","33.32.549S"
"36",2,334405.191138533,6286496.78059977,327.272727272727,334416.454488897,6286479.2544845,0.00887210575967737,0.00887210575967737,"HPZ2",115.216452311768,-33.5484982366735,"115.12.592E","33.32.546S"
"37",2,334405.191138533,6286496.78059977,327.272727272727,334410.822813715,6286488.01754214,0.00887210575967737,0.00887210575967737,"HPZ2",115.216393300712,-33.5484183622688,"115.12.590E","33.32.543S"
"38",2,334405.191138533,6286496.78059977,327.272727272727,334405.191138533,6286496.78059977,0.00887210575967737,0.00887210575967737,"HPZ2",115.216334289763,-33.5483384878386,"115.12.588E","33.32.540S"
"39",2,334405.191138533,6286496.78059977,327.272727272727,334399.559463351,6286505.54365741,0.00887210575967737,0.00887210575967737,"HPZ2",115.21627527892,-33.5482586133828,"115.12.586E","33.32.537S"
"40",2,334405.191138533,6286496.78059977,327.272727272727,334393.927788169,6286514.30671504,0.00887210575967737,0.00887210575967737,"HPZ2",115.216216268184,-33.5481787389015,"115.12.584E","33.32.534S"
"41",2,334405.191138533,6286496.78059977,327.272727272727,334388.296112988,6286523.06977267,0.00887210575967737,0.00887210575967737,"HPZ2",115.216157257555,-33.5480988643946,"115.12.582E","33.32.532S"
"42",2,334405.191138533,6286496.78059977,327.272727272727,334382.664437806,6286531.83283031,0.00887210575967737,0.00887210575967737,"HPZ2",115.216098247032,-33.5480189898622,"115.12.580E","33.32.529S"
"43",2,334405.191138533,6286496.78059977,327.272727272727,334377.032762624,6286540.59588794,0.00887210575967737,0.00887210575967737,"HPZ2",115.216039236615,-33.5479391153042,"115.12.577E","33.32.526S"
"44",2,334405.191138533,6286496.78059977,327.272727272727,334371.401087442,6286549.35894557,0.00887210575967737,0.00887210575967737,"HPZ2",115.215980226305,-33.5478592407207,"115.12.575E","33.32.523S"
"45",2,334405.191138533,6286496.78059977,327.272727272727,334365.76941226,6286558.12200321,0.00887210575967737,0.00887210575967737,"HPZ2",115.215921216102,-33.5477793661116,"115.12.573E","33.32.520S"
"46",2,334405.191138533,6286496.78059977,327.272727272727,334360.137737078,6286566.88506084,0.00887210575967737,0.00887210575967737,"HPZ2",115.215862206005,-33.547699491477,"115.12.571E","33.32.517S"
"47",2,334405.191138533,6286496.78059977,327.272727272727,334354.506061897,6286575.64811847,0.00887210575967737,0.00887210575967737,"HPZ2",115.215803196014,-33.5476196168169,"115.12.569E","33.32.514S"
"48",2,334405.191138533,6286496.78059977,327.272727272727,334348.874386715,6286584.41117611,0.00887210575967737,0.00887210575967737,"HPZ2",115.215744186131,-33.5475397421311,"115.12.567E","33.32.511S"
"49",2,334405.191138533,6286496.78059977,327.272727272727,334343.242711533,6286593.17423374,0.00887210575967737,0.00887210575967737,"HPZ2",115.215685176353,-33.5474598674199,"115.12.565E","33.32.509S"
"50",2,334405.191138533,6286496.78059977,327.272727272727,334337.611036351,6286601.93729138,0.00887210575967737,0.00887210575967737,"HPZ2",115.215626166683,-33.5473799926831,"115.12.563E","33.32.506S"
"51",3,334869.191138533,6287050.78059977,130.909090909091,334774.722441739,6287132.63819152,0.00887210575967737,0.00887210575967737,"HPZ3",115.22043047323,-33.5426633598377,"115.13.135E","33.32.336S"
"52",3,334869.191138533,6287050.78059977,130.909090909091,334782.594833138,6287125.81672554,0.00887210575967737,0.00887210575967737,"HPZ3",115.220513966917,-33.5427260752775,"115.13.139E","33.32.338S"
"53",3,334869.191138533,6287050.78059977,130.909090909091,334790.467224538,6287118.99525956,0.00887210575967737,0.00887210575967737,"HPZ3",115.220597460726,-33.5427887906642,"115.13.142E","33.32.340S"
"54",3,334869.191138533,6287050.78059977,130.909090909091,334798.339615937,6287112.17379358,0.00887210575967737,0.00887210575967737,"HPZ3",115.220680954655,-33.542851505998,"115.13.145E","33.32.343S"
"55",3,334869.191138533,6287050.78059977,130.909090909091,334806.212007337,6287105.3523276,0.00887210575967737,0.00887210575967737,"HPZ3",115.220764448706,-33.5429142212788,"115.13.148E","33.32.345S"
"56",3,334869.191138533,6287050.78059977,130.909090909091,334814.084398736,6287098.53086162,0.00887210575967737,0.00887210575967737,"HPZ3",115.220847942878,-33.5429769365066,"115.13.151E","33.32.347S"
"57",3,334869.191138533,6287050.78059977,130.909090909091,334821.956790136,6287091.70939564,0.00887210575967737,0.00887210575967737,"HPZ3",115.220931437171,-33.5430396516814,"115.13.154E","33.32.349S"
"58",3,334869.191138533,6287050.78059977,130.909090909091,334829.829181535,6287084.88792966,0.00887210575967737,0.00887210575967737,"HPZ3",115.221014931586,-33.5431023668033,"115.13.157E","33.32.352S"
"59",3,334869.191138533,6287050.78059977,130.909090909091,334837.701572935,6287078.06646369,0.00887210575967737,0.00887210575967737,"HPZ3",115.221098426122,-33.5431650818721,"115.13.160E","33.32.354S"
"60",3,334869.191138533,6287050.78059977,130.909090909091,334845.573964334,6287071.24499771,0.00887210575967737,0.00887210575967737,"HPZ3",115.221181920778,-33.543227796888,"115.13.163E","33.32.356S"
"61",3,334869.191138533,6287050.78059977,130.909090909091,334853.446355734,6287064.42353173,0.00887210575967737,0.00887210575967737,"HPZ3",115.221265415557,-33.5432905118509,"115.13.166E","33.32.358S"
"62",3,334869.191138533,6287050.78059977,130.909090909091,334861.318747133,6287057.60206575,0.00887210575967737,0.00887210575967737,"HPZ3",115.221348910456,-33.5433532267608,"115.13.169E","33.32.361S"
"63",3,334869.191138533,6287050.78059977,130.909090909091,334869.191138533,6287050.78059977,0.00887210575967737,0.00887210575967737,"HPZ3",115.221432405476,-33.5434159416178,"115.13.172E","33.32.363S"
"64",3,334869.191138533,6287050.78059977,130.909090909091,334877.063529933,6287043.95913379,0.00887210575967737,0.00887210575967737,"HPZ3",115.221515900618,-33.5434786564217,"115.13.175E","33.32.365S"
"65",3,334869.191138533,6287050.78059977,130.909090909091,334884.935921332,6287037.13766782,0.00887210575967737,0.00887210575967737,"HPZ3",115.221599395881,-33.5435413711727,"115.13.178E","33.32.367S"
"66",3,334869.191138533,6287050.78059977,130.909090909091,334892.808312732,6287030.31620184,0.00887210575967737,0.00887210575967737,"HPZ3",115.221682891265,-33.5436040858707,"115.13.181E","33.32.370S"
"67",3,334869.191138533,6287050.78059977,130.909090909091,334900.680704131,6287023.49473586,0.00887210575967737,0.00887210575967737,"HPZ3",115.221766386771,-33.5436668005157,"115.13.184E","33.32.372S"
"68",3,334869.191138533,6287050.78059977,130.909090909091,334908.553095531,6287016.67326988,0.00887210575967737,0.00887210575967737,"HPZ3",115.221849882397,-33.5437295151077,"115.13.187E","33.32.374S"
"69",3,334869.191138533,6287050.78059977,130.909090909091,334916.42548693,6287009.8518039,0.00887210575967737,0.00887210575967737,"HPZ3",115.221933378145,-33.5437922296467,"115.13.190E","33.32.377S"
"70",3,334869.191138533,6287050.78059977,130.909090909091,334924.29787833,6287003.03033792,0.00887210575967737,0.00887210575967737,"HPZ3",115.222016874014,-33.5438549441328,"115.13.193E","33.32.379S"
"71",3,334869.191138533,6287050.78059977,130.909090909091,334932.170269729,6286996.20887194,0.00887210575967737,0.00887210575967737,"HPZ3",115.222100370004,-33.5439176585659,"115.13.196E","33.32.381S"
"72",3,334869.191138533,6287050.78059977,130.909090909091,334940.042661129,6286989.38740596,0.00887210575967737,0.00887210575967737,"HPZ3",115.222183866116,-33.543980372946,"115.13.199E","33.32.383S"
"73",3,334869.191138533,6287050.78059977,130.909090909091,334947.915052528,6286982.56593999,0.00887210575967737,0.00887210575967737,"HPZ3",115.222267362348,-33.544043087273,"115.13.202E","33.32.386S"
"74",3,334869.191138533,6287050.78059977,130.909090909091,334955.787443928,6286975.74447401,0.00887210575967737,0.00887210575967737,"HPZ3",115.222350858702,-33.5441058015471,"115.13.205E","33.32.388S"
"75",3,334869.191138533,6287050.78059977,130.909090909091,334963.659835327,6286968.92300803,0.00887210575967737,0.00887210575967737,"HPZ3",115.222434355177,-33.5441685157683,"115.13.208E","33.32.390S"
"76",4,333709.191138533,6285942.78059977,229.090909090909,333803.659835327,6286024.63819152,0.00887210575967737,0.00887210575967737,"HPZ4",115.209769979271,-33.5525014315997,"115.12.352E","33.33.90S"
"77",4,333709.191138533,6285942.78059977,229.090909090909,333795.787443928,6286017.81672554,0.00887210575967737,0.00887210575967737,"HPZ4",115.20968394686,-33.5525617021413,"115.12.349E","33.33.92S"
"78",4,333709.191138533,6285942.78059977,229.090909090909,333787.915052528,6286010.99525956,0.00887210575967737,0.00887210575967737,"HPZ4",115.209597914331,-33.5526219726185,"115.12.346E","33.33.94S"
"79",4,333709.191138533,6285942.78059977,229.090909090909,333780.042661129,6286004.17379358,0.00887210575967737,0.00887210575967737,"HPZ4",115.209511881682,-33.5526822430314,"115.12.342E","33.33.97S"
"80",4,333709.191138533,6285942.78059977,229.090909090909,333772.170269729,6285997.3523276,0.00887210575967737,0.00887210575967737,"HPZ4",115.209425848915,-33.55274251338,"115.12.339E","33.33.99S"
"81",4,333709.191138533,6285942.78059977,229.090909090909,333764.29787833,6285990.53086162,0.00887210575967737,0.00887210575967737,"HPZ4",115.20933981603,-33.5528027836642,"115.12.336E","33.33.101S"
"82",4,333709.191138533,6285942.78059977,229.090909090909,333756.42548693,6285983.70939564,0.00887210575967737,0.00887210575967737,"HPZ4",115.209253783025,-33.5528630538841,"115.12.333E","33.33.103S"
"83",4,333709.191138533,6285942.78059977,229.090909090909,333748.553095531,6285976.88792966,0.00887210575967737,0.00887210575967737,"HPZ4",115.209167749902,-33.5529233240397,"115.12.330E","33.33.105S"
"84",4,333709.191138533,6285942.78059977,229.090909090909,333740.680704131,6285970.06646369,0.00887210575967737,0.00887210575967737,"HPZ4",115.20908171666,-33.552983594131,"115.12.327E","33.33.107S"
"85",4,333709.191138533,6285942.78059977,229.090909090909,333732.808312732,6285963.24499771,0.00887210575967737,0.00887210575967737,"HPZ4",115.2089956833,-33.5530438641579,"115.12.324E","33.33.110S"
"86",4,333709.191138533,6285942.78059977,229.090909090909,333724.935921332,6285956.42353173,0.00887210575967737,0.00887210575967737,"HPZ4",115.208909649821,-33.5531041341205,"115.12.321E","33.33.112S"
"87",4,333709.191138533,6285942.78059977,229.090909090909,333717.063529933,6285949.60206575,0.00887210575967737,0.00887210575967737,"HPZ4",115.208823616223,-33.5531644040188,"115.12.318E","33.33.114S"
"88",4,333709.191138533,6285942.78059977,229.090909090909,333709.191138533,6285942.78059977,0.00887210575967737,0.00887210575967737,"HPZ4",115.208737582506,-33.5532246738527,"115.12.315E","33.33.116S"
"89",4,333709.191138533,6285942.78059977,229.090909090909,333701.318747133,6285935.95913379,0.00887210575967737,0.00887210575967737,"HPZ4",115.208651548671,-33.5532849436223,"115.12.311E","33.33.118S"
"90",4,333709.191138533,6285942.78059977,229.090909090909,333693.446355734,6285929.13766782,0.00887210575967737,0.00887210575967737,"HPZ4",115.208565514716,-33.5533452133275,"115.12.308E","33.33.120S"
"91",4,333709.191138533,6285942.78059977,229.090909090909,333685.573964334,6285922.31620184,0.00887210575967737,0.00887210575967737,"HPZ4",115.208479480644,-33.5534054829685,"115.12.305E","33.33.123S"
"92",4,333709.191138533,6285942.78059977,229.090909090909,333677.701572935,6285915.49473586,0.00887210575967737,0.00887210575967737,"HPZ4",115.208393446452,-33.5534657525451,"115.12.302E","33.33.125S"
"93",4,333709.191138533,6285942.78059977,229.090909090909,333669.829181535,6285908.67326988,0.00887210575967737,0.00887210575967737,"HPZ4",115.208307412142,-33.5535260220573,"115.12.299E","33.33.127S"
"94",4,333709.191138533,6285942.78059977,229.090909090909,333661.956790136,6285901.8518039,0.00887210575967737,0.00887210575967737,"HPZ4",115.208221377713,-33.5535862915053,"115.12.296E","33.33.129S"
"95",4,333709.191138533,6285942.78059977,229.090909090909,333654.084398736,6285895.03033792,0.00887210575967737,0.00887210575967737,"HPZ4",115.208135343165,-33.5536465608889,"115.12.293E","33.33.131S"
"96",4,333709.191138533,6285942.78059977,229.090909090909,333646.212007337,6285888.20887194,0.00887210575967737,0.00887210575967737,"HPZ4",115.208049308498,-33.5537068302081,"115.12.290E","33.33.133S"
"97",4,333709.191138533,6285942.78059977,229.090909090909,333638.339615937,6285881.38740596,0.00887210575967737,0.00887210575967737,"HPZ4",115.207963273713,-33.5537670994631,"115.12.287E","33.33.136S"
"98",4,333709.191138533,6285942.78059977,229.090909090909,333630.467224538,6285874.56593999,0.00887210575967737,0.00887210575967737,"HPZ4",115.207877238809,-33.5538273686537,"115.12.284E","33.33.138S"
"99",4,333709.191138533,6285942.78059977,229.090909090909,333622.594833138,6285867.74447401,0.00887210575967737,0.00887210575967737,"HPZ4",115.207791203787,-33.5538876377799,"115.12.280E","33.33.140S"
"100",4,333709.191138533,6285942.78059977,229.090909090909,333614.722441739,6285860.92300803,0.00887210575967737,0.00887210575967737,"HPZ4",115.207705168645,-33.5539479068418,"115.12.277E","33.33.142S"
"101",5,333709.191138533,6287327.78059977,98.1818181818182,333585.463458298,6287345.56995456,0.00768346907585699,0.00768346907585699,"HPZ5",115.20766656725,-33.5405590215672,"115.12.276E","33.32.260S"
"102",5,333709.191138533,6287327.78059977,98.1818181818182,333595.774098317,6287344.08750832,0.00768346907585699,0.00768346907585699,"HPZ5",115.207777292553,-33.5405739931511,"115.12.280E","33.32.261S"
"103",5,333709.191138533,6287327.78059977,98.1818181818182,333606.084738337,6287342.60506209,0.00768346907585699,0.00768346907585699,"HPZ5",115.2078880179,-33.5405889646373,"115.12.284E","33.32.261S"
"104",5,333709.191138533,6287327.78059977,98.1818181818182,333616.395378357,6287341.12261586,0.00768346907585699,0.00768346907585699,"HPZ5",115.207998743289,-33.5406039360255,"115.12.288E","33.32.262S"
"105",5,333709.191138533,6287327.78059977,98.1818181818182,333626.706018376,6287339.64016963,0.00768346907585699,0.00768346907585699,"HPZ5",115.208109468721,-33.540618907316,"115.12.292E","33.32.262S"
"106",5,333709.191138533,6287327.78059977,98.1818181818182,333637.016658396,6287338.1577234,0.00768346907585699,0.00768346907585699,"HPZ5",115.208220194195,-33.5406338785086,"115.12.296E","33.32.263S"
"107",5,333709.191138533,6287327.78059977,98.1818181818182,333647.327298415,6287336.67527716,0.00768346907585699,0.00768346907585699,"HPZ5",115.208330919712,-33.5406488496033,"115.12.300E","33.32.263S"
"108",5,333709.191138533,6287327.78059977,98.1818181818182,333657.637938435,6287335.19283093,0.00768346907585699,0.00768346907585699,"HPZ5",115.208441645273,-33.5406638206002,"115.12.304E","33.32.264S"
"109",5,333709.191138533,6287327.78059977,98.1818181818182,333667.948578455,6287333.7103847,0.00768346907585699,0.00768346907585699,"HPZ5",115.208552370875,-33.5406787914992,"115.12.308E","33.32.264S"
"110",5,333709.191138533,6287327.78059977,98.1818181818182,333678.259218474,6287332.22793847,0.00768346907585699,0.00768346907585699,"HPZ5",115.208663096521,-33.5406937623004,"115.12.312E","33.32.265S"
"111",5,333709.191138533,6287327.78059977,98.1818181818182,333688.569858494,6287330.74549224,0.00768346907585699,0.00768346907585699,"HPZ5",115.208773822209,-33.5407087330038,"115.12.316E","33.32.266S"
"112",5,333709.191138533,6287327.78059977,98.1818181818182,333698.880498513,6287329.263046,0.00768346907585699,0.00768346907585699,"HPZ5",115.20888454794,-33.5407237036093,"115.12.320E","33.32.266S"
"113",5,333709.191138533,6287327.78059977,98.1818181818182,333709.191138533,6287327.78059977,0.00768346907585699,0.00768346907585699,"HPZ5",115.208995273714,-33.540738674117,"115.12.324E","33.32.267S"
"114",5,333709.191138533,6287327.78059977,98.1818181818182,333719.501778553,6287326.29815354,0.00768346907585699,0.00768346907585699,"HPZ5",115.209105999531,-33.5407536445268,"115.12.328E","33.32.267S"
"115",5,333709.191138533,6287327.78059977,98.1818181818182,333729.812418572,6287324.81570731,0.00768346907585699,0.00768346907585699,"HPZ5",115.20921672539,-33.5407686148388,"115.12.332E","33.32.268S"
"116",5,333709.191138533,6287327.78059977,98.1818181818182,333740.123058592,6287323.33326108,0.00768346907585699,0.00768346907585699,"HPZ5",115.209327451292,-33.5407835850529,"115.12.336E","33.32.268S"
"117",5,333709.191138533,6287327.78059977,98.1818181818182,333750.433698611,6287321.85081484,0.00768346907585699,0.00768346907585699,"HPZ5",115.209438177237,-33.5407985551692,"115.12.340E","33.32.269S"
"118",5,333709.191138533,6287327.78059977,98.1818181818182,333760.744338631,6287320.36836861,0.00768346907585699,0.00768346907585699,"HPZ5",115.209548903225,-33.5408135251876,"115.12.344E","33.32.269S"
"119",5,333709.191138533,6287327.78059977,98.1818181818182,333771.054978651,6287318.88592238,0.00768346907585699,0.00768346907585699,"HPZ5",115.209659629255,-33.5408284951082,"115.12.348E","33.32.270S"
"120",5,333709.191138533,6287327.78059977,98.1818181818182,333781.36561867,6287317.40347615,0.00768346907585699,0.00768346907585699,"HPZ5",115.209770355328,-33.5408434649309,"115.12.352E","33.32.270S"
"121",5,333709.191138533,6287327.78059977,98.1818181818182,333791.67625869,6287315.92102992,0.00768346907585699,0.00768346907585699,"HPZ5",115.209881081444,-33.5408584346558,"115.12.356E","33.32.271S"
"122",5,333709.191138533,6287327.78059977,98.1818181818182,333801.986898709,6287314.43858368,0.00768346907585699,0.00768346907585699,"HPZ5",115.209991807603,-33.5408734042828,"115.12.360E","33.32.271S"
"123",5,333709.191138533,6287327.78059977,98.1818181818182,333812.297538729,6287312.95613745,0.00768346907585699,0.00768346907585699,"HPZ5",115.210102533804,-33.540888373812,"115.12.364E","33.32.272S"
"124",5,333709.191138533,6287327.78059977,98.1818181818182,333822.608178749,6287311.47369122,0.00768346907585699,0.00768346907585699,"HPZ5",115.210213260048,-33.5409033432434,"115.12.368E","33.32.273S"
"125",5,333709.191138533,6287327.78059977,98.1818181818182,333832.918818768,6287309.99124499,0.00768346907585699,0.00768346907585699,"HPZ5",115.210323986335,-33.5409183125769,"115.12.372E","33.32.273S"
"126",6,334869.191138533,6285388.78059977,196.363636363636,334904.407708138,6285508.71722147,0.00887210575967737,0.00887210575967737,"HPZ6",115.221526651147,-33.5573234296195,"115.13.175E","33.33.264S"
"127",6,334869.191138533,6285388.78059977,196.363636363636,334901.472994004,6285498.722503,0.00887210575967737,0.00887210575967737,"HPZ6",115.221493203341,-33.5574130799928,"115.13.174E","33.33.267S"
"128",6,334869.191138533,6285388.78059977,196.363636363636,334898.538279871,6285488.72778452,0.00887210575967737,0.00887210575967737,"HPZ6",115.221459755462,-33.5575027303535,"115.13.173E","33.33.270S"
"129",6,334869.191138533,6285388.78059977,196.363636363636,334895.603565737,6285478.73306605,0.00887210575967737,0.00887210575967737,"HPZ6",115.22142630751,-33.5575923807017,"115.13.171E","33.33.273S"
"130",6,334869.191138533,6285388.78059977,196.363636363636,334892.668851603,6285468.73834757,0.00887210575967737,0.00887210575967737,"HPZ6",115.221392859485,-33.5576820310373,"115.13.170E","33.33.277S"
"131",6,334869.191138533,6285388.78059977,196.363636363636,334889.734137469,6285458.7436291,0.00887210575967737,0.00887210575967737,"HPZ6",115.221359411387,-33.5577716813604,"115.13.169E","33.33.280S"
"132",6,334869.191138533,6285388.78059977,196.363636363636,334886.799423336,6285448.74891062,0.00887210575967737,0.00887210575967737,"HPZ6",115.221325963216,-33.5578613316709,"115.13.168E","33.33.283S"
"133",6,334869.191138533,6285388.78059977,196.363636363636,334883.864709202,6285438.75419215,0.00887210575967737,0.00887210575967737,"HPZ6",115.221292514971,-33.5579509819689,"115.13.167E","33.33.286S"
"134",6,334869.191138533,6285388.78059977,196.363636363636,334880.929995068,6285428.75947367,0.00887210575967737,0.00887210575967737,"HPZ6",115.221259066654,-33.5580406322544,"115.13.165E","33.33.289S"
"135",6,334869.191138533,6285388.78059977,196.363636363636,334877.995280934,6285418.7647552,0.00887210575967737,0.00887210575967737,"HPZ6",115.221225618264,-33.5581302825273,"115.13.164E","33.33.293S"
"136",6,334869.191138533,6285388.78059977,196.363636363636,334875.060566801,6285408.77003672,0.00887210575967737,0.00887210575967737,"HPZ6",115.2211921698,-33.5582199327876,"115.13.163E","33.33.296S"
"137",6,334869.191138533,6285388.78059977,196.363636363636,334872.125852667,6285398.77531825,0.00887210575967737,0.00887210575967737,"HPZ6",115.221158721264,-33.5583095830354,"115.13.162E","33.33.299S"
"138",6,334869.191138533,6285388.78059977,196.363636363636,334869.191138533,6285388.78059977,0.00887210575967737,0.00887210575967737,"HPZ6",115.221125272654,-33.5583992332707,"115.13.161E","33.33.302S"
"139",6,334869.191138533,6285388.78059977,196.363636363636,334866.256424399,6285378.7858813,0.00887210575967737,0.00887210575967737,"HPZ6",115.221091823971,-33.5584888834934,"115.13.159E","33.33.306S"
